# codepoint	char	readings_display	readings_normalized	tones	freq	sources
U+34B5	㒵	かお	kao	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+3D9A	㶚	ハ,バ	ha,ba	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+3E60	㹠	トン	ton	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+4E00	一	イチ,イツ,ひと,ひとつ	ichi,itsu,hito,hitotsu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E01	丁	チョウ,テイ,チン,トウ,チ,ひのと	chou,tei,chin,tou,chi,hinoto	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E02	丂	コウ,さまたげられる	kou,samatagerareru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E03	七	シチ,なな,ななつ,なの	shichi,nana,nanatsu,nano	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E04	丄	ジョウ,ショウ,うえ,うわ,かみ,あげる,あがる,あがり,のぼる,のぼせる,のぼす,よす	jou,shou,ue,uwa,kami,ageru,agaru,agari,noboru,noboseru,nobosu,yosu	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E05	丅	カ,ゲ,した,しも,もと,さげる,さがる,くだる,くだす,くださる,おろす,おりる	ka,ge,shita,shimo,moto,sageru,sagaru,kudaru,kudasu,kudasaru,orosu,oriru	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E07	万	マン,バン,よろず	man,ban,yorozu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E08	丈	ジョウ,たけ,だけ	jou,take,dake	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E09	三	サン,ゾウ,み,みつ,みっつ	san,zou,mi,mitsu,mittsu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E0A	上	ジョウ,ショウ,シャン,うえ,うわ,かみ,あげる,あがる,あがり,のぼる,のぼり,のぼせる,のぼす,たてまつる	jou,shou,shan,ue,uwa,kami,ageru,agaru,agari,noboru,nobori,noboseru,nobosu,tatematsuru	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E0B	下	カ,ゲ,した,しも,もと,さげる,さがる,くだる,くだり,くだす,くださる,おろす,おりる	ka,ge,shita,shimo,moto,sageru,sagaru,kudaru,kudari,kudasu,kudasaru,orosu,oriru	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E0C	丌	キ,ゴ,それ,その,だい	ki,go,sore,sono,dai	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E0D	不	フ,ブ	fu,bu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E0E	与	ヨ,あたえる,あずかる,くみする,ともに	yo,ataeru,azukaru,kumisuru,tomoni	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E0F	丏	ベン,メン,みえぬ	ben,men,mienu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E10	丐	カイ,こう	kai,kou	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E11	丑	チュウ,うし	chuu,ushi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E12	丒	チュウ,うし	chuu,ushi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E14	且	ショ,ソ,ショウ,かつ	sho,so,shou,katsu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E15	丕	ヒ,おおきい	hi,ookii	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E16	世	セイ,セ,ソウ,よ	sei,se,sou,yo	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E17	丗	セイ,セ,ソウ,よ,さんじゅう	sei,se,sou,yo,sanjuu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E18	丘	キュウ,おか	kyuu,oka	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E19	丙	ヘイ,ひのえ	hei,hinoe	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E1E	丞	ジョウ,ショウ,すくう,たすける	jou,shou,sukuu,tasukeru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E1F	丟	チュウ,チュ,さる,なげうつ	chuu,chu,saru,nageutsu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E21	両	リョウ,てる,ふたつ	ryou,teru,futatsu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E23	丣	ユウ,とり	yuu,tori	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E24	两	リョウ,てる,ふたつ	ryou,teru,futatsu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E26	並	ヘイ,ホウ,なみ,ならべる,ならぶ,ならびに	hei,hou,nami,naraberu,narabu,narabini	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E28	丨	コン,シ,ジョ,ニョ,すすむ,しりぞく	kon,shi,jo,nyo,susumu,shirizoku	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E29	丩	キュウ,まつわる	kyuu,matsuwaru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E2A	个	カ,コ	ka,ko	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E2B	丫	ア,ヤ,ふたまた,あげまき	a,ya,futamata,agemaki	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E2D	中	チュウ,なか,うち,あたる	chuu,naka,uchi,ataru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E2E	丮	ケキ,キャク,もつ,とる	keki,kyaku,motsu,toru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E2F	丯	カイ,さんらんする	kai,sanransuru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E30	丰	ホウ,フ,フウ,みめよい,しげる	hou,fu,fuu,mimeyoi,shigeru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E31	丱	カン,ケン	kan,ken	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E32	串	カン,ケン,セン,くし,つらぬく	kan,ken,sen,kushi,tsuranuku	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E35	丵	サク,くさのむらがり	saku,kusanomuragari	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E36	丶	チュ	chu	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+4E38	丸	ガン,まる,まるめる,まるい	gan,maru,marumeru,marui	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E39	丹	タン,に	tan,ni	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E3B	主	シュ,ス,シュウ,ぬし,おも,あるじ	shu,su,shuu,nushi,omo,aruji	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E3C	丼	トン,タン,ショウ,セイ,どんぶり	ton,tan,shou,sei,donburi	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E3F	丿	ヘツ,えい,よう	hetsu,ei,you	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E40	乀	フツ,ブチ,まがる	futsu,buchi,magaru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E41	乁	イ,ながれる	i,nagareru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E42	乂	ガイ,カイ,ゲ,おさめる,かる	gai,kai,ge,osameru,karu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E43	乃	ナイ,ダイ,ノ,アイ,すなわち,なんじ	nai,dai,no,ai,sunawachi,nanji	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E44	乄	しめる,して	shimeru,shite	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E45	久	キュウ,ク,ひさしい	kyuu,ku,hisashii	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E47	乇	タク,チャク	taku,chaku	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E48	么	エウ	eu	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E4B	之	シ,の,これ,ゆく,この	shi,no,kore,yuku,kono	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E4D	乍	サ,サク,ながら,たちまち	sa,saku,nagara,tachimachi	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E4E	乎	コ,オ,か,ああ,かな,や,よ,を	ko,o,ka,aa,kana,ya,yo,wo	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E4F	乏	ボウ,とぼしい,ともしい	bou,toboshii,tomoshii	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E51	乑	ギン,ゴン,シュウ,ならびたつ	gin,gon,shuu,narabitatsu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E55	乕	コ,とら	ko,tora	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E56	乖	カイ,そむく,もとる	kai,somuku,motoru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E57	乗	ジョウ,ショウ,のる,のり,のせる	jou,shou,noru,nori,noseru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E58	乘	ジョウ,のる,のせる	jou,noru,noseru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E59	乙	オツ,イツ,おと,きのと	otsu,itsu,oto,kinoto	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E5A	乚	イン,オン,かくす,かくれる,かかす,よる	in,on,kakusu,kakureru,kakasu,yoru	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E5C	乜	バ,メ,やぶにらみ	ba,me,yabunirami	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E5D	九	キュウ,ク,ここの,ここのつ	kyuu,ku,kokono,kokonotsu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E5E	乞	コツ,キツ,キ,キケ,コチ,こう	kotsu,kitsu,ki,kike,kochi,kou	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E5F	也	ヤ,エ,なり,か,また	ya,e,nari,ka,mata	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E62	乢	ガイ,たわ,たお	gai,tawa,tao	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E63	乣	キュウ	kyuu	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+4E68	乨	シ,はじめる,はじまる	shi,hajimeru,hajimaru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E69	乩	ケイ,うらなう	kei,uranau	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E71	乱	ラン,ロン,みだれる,みだる,みだす,みだ,おさめる,わたる	ran,ron,midareru,midaru,midasu,mida,osameru,wataru	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E73	乳	ニュウ,ちち,ち	nyuu,chichi,chi	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E74	乴	セツ,ゼチ,ひねる	setsu,zechi,hineru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E75	乵	エン,すすむ	en,susumu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E79	乹	カン,ケン,かわく,かわかす,ほす,ひる,いぬい	kan,ken,kawaku,kawakasu,hosu,hiru,inui	0,0,0,0,0,0,0	0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E7E	乾	カン,ケン,かわく,かわかす,ほす,ひる,いぬい	kan,ken,kawaku,kawakasu,hosu,hiru,inui	0,0,0,0,0,0,0	0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E7F	乿	チ,ジ,おさめる	chi,ji,osameru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E80	亀	キ,キュウ,キン,かめ	ki,kyuu,kin,kame	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E82	亂	ラン,ロン,みだれる,みだる,みだす,みだれ,おさめる,わたる	ran,ron,midareru,midaru,midasu,midare,osameru,wataru	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E85	亅	ケツ,かぎ	ketsu,kagi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E86	了	リョウ	ryou	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E88	予	ヨ,シャ,あらかじめ	yo,sha,arakajime	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E89	争	ソウ,あらそう,いかでか	sou,arasou,ikadeka	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E8A	亊	ジ,シ,ズ,こと,つかう,つかえる	ji,shi,zu,koto,tsukau,tsukaeru	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E8B	事	ジ,ズ,こと,つかう,つかえる	ji,zu,koto,tsukau,tsukaeru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E8C	二	ニ,ジ,ふた,ふたつ,ふたたび	ni,ji,futa,futatsu,futatabi	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E8D	亍	チョク,たたずむ	choku,tatazumu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E8E	于	ウ,ク,ここに,ああ,おいて,に,より,を	u,ku,kokoni,aa,oite,ni,yori,wo	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E91	云	ウン,いう,ここに	un,iu,kokoni	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E92	互	ゴ,たがい,かたみに	go,tagai,katamini	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E94	五	ゴ,いつ,いつつ	go,itsu,itsutsu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E95	井	セイ,ショウ,い	sei,shou,i	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E96	亖	シ,よ,よつ,よっつ,よん	shi,yo,yotsu,yottsu,yon	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E97	亗	サイ,セイ,とし,とせ,よわい	sai,sei,toshi,tose,yowai	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E98	亘	コウ,カン,セン,わたる,もとめる	kou,kan,sen,wataru,motomeru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E99	亙	コウ,カン,わたる,もとめる	kou,kan,wataru,motomeru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E9B	些	サ,シャ,ちと,ちっと,いささか	sa,sha,chito,chitto,isasaka	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E9C	亜	ア,つぐ	a,tsugu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E9D	亝	セイ,サイ,そろう,ひとしい,ひとしく,あたる,はやい	sei,sai,sorou,hitoshii,hitoshiku,ataru,hayai	0,0,0,0,0,0,0	0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4E9E	亞	ア,つぐ	a,tsugu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4E9F	亟	キョク,キ,ケ,しばしば,すみやか	kyoku,ki,ke,shibashiba,sumiyaka	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EA0	亠	トウ	tou	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+4EA1	亡	ボウ,モウ,ない,なき,ほろびる,ほろぶ,ほろぼす	bou,mou,nai,naki,horobiru,horobu,horobosu	0,0,0,0,0,0,0	0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EA2	亢	コウ,たかぶる	kou,takaburu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EA4	交	コウ,まじわる,まじえる,まじる,まざる,まぜる,かう,かわす,こもごも	kou,majiwaru,majieru,majiru,mazaru,mazeru,kau,kawasu,komogomo	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EA5	亥	ガイ,カイ,い	gai,kai,i	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EA6	亦	エキ,ヤク,また	eki,yaku,mata	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EA8	亨	コウ,キョウ,ホウ,とおる	kou,kyou,hou,tooru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EAB	享	キョウ,コウ,うける	kyou,kou,ukeru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EAC	京	キョウ,ケイ,キン,みやこ	kyou,kei,kin,miyako	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EAD	亭	テイ,チン	tei,chin	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EAE	亮	リョウ,あきらか	ryou,akiraka	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EAF	亯	キョウ,コウ,うける	kyou,kou,ukeru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EB0	亰	キョウ,ケイ,キン,みやこ	kyou,kei,kin,miyako	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EB3	亳	ハク	haku	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+4EB6	亶	タン,セン,あつい,ほしいまま	tan,sen,atsui,hoshiimama	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EB9	亹	ビ,ミ,ボン,モン,つとめる,うつくしい	bi,mi,bon,mon,tsutomeru,utsukushii	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EBA	人	ジン,ニン,ひと,り,と	jin,nin,hito,ri,to	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EBC	亼	シュウ,ジュウ,あつまる	shuu,juu,atsumaru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EC0	什	ジュウ,シュウ	juu,shuu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EC1	仁	ジン,ニ,ニン	jin,ni,nin	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EC2	仂	ドウ,リュク,リキ,ロク,リョク,はたらく	dou,ryuku,riki,roku,ryoku,hataraku	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EC3	仃	テイ	tei	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EC4	仄	ソク,ほのか,ほの,ほのめかす,ほのめく,かたむく	soku,honoka,hono,honomekasu,honomeku,katamuku	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EC6	仆	フ,たおれる	fu,taoreru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EC7	仇	キュウ,グ,あだ,あた,かたき,つれあい	kyuu,gu,ada,ata,kataki,tsureai	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EC8	仈	ハツ,ハチ	hatsu,hachi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4ECA	今	コン,キン,いま	kon,kin,ima	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ECB	介	カイ	kai	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ECD	仍	ジョウ,ニョウ,よって,しきりに,なお,よる	jou,nyou,yotte,shikirini,nao,yoru	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ECE	从	ショウ,ジュウ,ジュ,したがう,したがえる,より	shou,juu,ju,shitagau,shitagaeru,yori	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4ECF	仏	ブツ,フツ,ほとけ	butsu,futsu,hotoke	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4ED0	仐	サン,かさ	san,kasa	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4ED4	仔	シ,こ,たえる	shi,ko,taeru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ED5	仕	シ,ジ,つかえる	shi,ji,tsukaeru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ED6	他	タ,ほか	ta,hoka	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ED7	仗	ジョウ,チョウ,つえ,つわもの,まわり,よる	jou,chou,tsue,tsuwamono,mawari,yoru	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ED8	付	フ,つける,づける,つけ,づけ,つく,づく,つき,づき	fu,tsukeru,zukeru,tsuke,zuke,tsuku,zuku,tsuki,zuki	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4ED9	仙	セン,セント	sen,sento	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EDA	仚	ケン,とぶ	ken,tobu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EDB	仛	タ,タク,おとめ,よる	ta,taku,otome,yoru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EDE	仞	ジン,はかる	jin,hakaru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EDF	仟	セン,ち,かしら	sen,chi,kashira	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EE0	仠	カン,そこなう	kan,sokonau	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EE1	仡	キツ,コチ,いさましい	kitsu,kochi,isamashii	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EE2	仢	ハク,シャク,チャク,テキ,まるきばし	haku,shaku,chaku,teki,marukibashi	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EE3	代	ダイ,タイ,かわる,かわり,がわり,かえる,よ,しろ	dai,tai,kawaru,kawari,gawari,kaeru,yo,shiro	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EE4	令	レイ	rei	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EE5	以	イ,もって	i,motte	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EE8	仨	サ	sa	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+4EED	仭	ジン,はかる	jin,hakaru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EEE	仮	カ,ケ,かり	ka,ke,kari	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EEF	仯	ソウ,ショウ,ビョウ,ミョウ,ちいさい	sou,shou,byou,myou,chiisai	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EF0	仰	ギョウ,コウ,あおぐ,おおせ,おっしゃる	gyou,kou,aogu,oose,ossharu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EF1	仱	ケン,キョウ,キン,ゴン,ほこる,つつしむ	ken,kyou,kin,gon,hokoru,tsutsushimu	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+4EF2	仲	チュウ,なか	chuu,naka	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+4EF3	仳	ヒ,わかれる	hi,wakareru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
